timestamp,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,lag_1,lag_2,lag_3,lag_24,rolling_3,rolling_24,state,next_hour_demand
2012-03-21 17:00:00,2,1,3,17,0,3,1,1,0.6,0.5909,0.69,0.0896,378.0,243.0,225.0,750.0,282.0,259.625,4.0,748.5360726242258
2012-03-21 18:00:00,2,1,3,18,0,3,1,1,0.6,0.5909,0.69,0.0,729.0,378.0,243.0,801.0,450.0,258.75,4.0,705.3292042196949
2012-03-21 19:00:00,2,1,3,19,0,3,1,1,0.6,0.6061,0.64,0.0,779.0,729.0,378.0,555.0,628.6666666666666,257.8333333333333,4.0,519.7475072868538
2012-03-21 20:00:00,2,1,3,20,0,3,1,1,0.56,0.5303,0.78,0.0896,582.0,779.0,729.0,377.0,696.6666666666666,258.9583333333333,4.0,125.48944892588493
2012-03-21 21:00:00,2,1,3,21,0,3,1,1,0.54,0.5152,0.83,0.1045,374.0,582.0,779.0,277.0,578.3333333333334,258.8333333333333,3.0,213.55498916461607
2012-03-21 22:00:00,2,1,3,22,0,3,1,1,0.52,0.5,0.83,0.1642,251.0,374.0,582.0,188.0,402.3333333333333,257.75,3.0,290.69864498922243
2012-03-21 23:00:00,2,1,3,23,0,3,1,1,0.54,0.5152,0.77,0.0,197.0,251.0,374.0,90.0,274.0,258.125,2.0,0.0
2012-03-22 00:00:00,2,1,3,0,0,4,1,1,0.52,0.5,0.83,0.0896,125.0,197.0,251.0,33.0,191.0,259.5833333333333,1.0,0.0
2012-03-22 01:00:00,2,1,3,1,0,4,1,1,0.52,0.5,0.83,0.0896,41.0,125.0,197.0,26.0,121.0,259.9166666666667,1.0,0.0
2012-03-22 02:00:00,2,1,3,2,0,4,1,1,0.52,0.5,0.83,0.0896,30.0,41.0,125.0,10.0,65.33333333333333,260.0833333333333,0.0,11.577160675195234
2012-03-22 03:00:00,2,1,3,3,0,4,1,1,0.52,0.5,0.83,0.0896,6.0,30.0,41.0,8.0,25.666666666666668,259.9166666666667,0.0,0.0
2012-03-22 04:00:00,2,1,3,4,0,4,1,2,0.48,0.4697,1.0,0.0896,7.0,6.0,30.0,4.0,14.333333333333334,259.875,0.0,0.0
2012-03-22 05:00:00,2,1,3,5,0,4,1,2,0.48,0.4697,1.0,0.0896,6.0,7.0,6.0,39.0,6.333333333333333,259.9583333333333,1.0,208.8267670323918
2012-03-22 06:00:00,2,1,3,6,0,4,1,2,0.48,0.4697,1.0,0.0896,34.0,6.0,7.0,149.0,15.666666666666666,259.75,2.0,316.79193226760856
2012-03-22 07:00:00,2,1,3,7,0,4,1,2,0.48,0.4697,1.0,0.0896,136.0,34.0,6.0,372.0,58.666666666666664,259.2083333333333,4.0,576.9308159161549
2012-03-22 08:00:00,2,1,3,8,0,4,1,2,0.5,0.4848,0.94,0.0896,361.0,136.0,34.0,535.0,177.0,258.75,4.0,440.7034645055239
2012-03-22 09:00:00,2,1,3,9,0,4,1,2,0.5,0.4848,0.94,0.0896,649.0,361.0,136.0,293.0,382.0,263.5,4.0,0.0
2012-03-22 10:00:00,2,1,3,10,0,4,1,2,0.5,0.4848,1.0,0.0896,318.0,649.0,361.0,154.0,442.6666666666667,264.5416666666667,2.0,180.51652079628008
2012-03-22 11:00:00,2,1,3,11,0,4,1,2,0.52,0.5,0.94,0.0,142.0,318.0,649.0,192.0,369.6666666666667,264.0416666666667,3.0,381.6785878199334
2012-03-22 12:00:00,2,1,3,12,0,4,1,2,0.54,0.5152,0.88,0.194,219.0,142.0,318.0,229.0,226.33333333333334,265.1666666666667,3.0,204.00474660174058
2012-03-22 13:00:00,2,1,3,13,0,4,1,1,0.58,0.5455,0.78,0.0896,272.0,219.0,142.0,303.0,211.0,266.9583333333333,4.0,407.30064289815255
2012-03-22 14:00:00,2,1,3,14,0,4,1,1,0.6,0.5909,0.73,0.1045,298.0,272.0,219.0,225.0,263.0,266.75,3.0,59.251996001522656
2012-03-22 15:00:00,2,1,3,15,0,4,1,1,0.62,0.6061,0.69,0.194,257.0,298.0,272.0,243.0,275.6666666666667,268.0833333333333,4.0,526.7361651593177
2012-03-22 16:00:00,2,1,3,16,0,4,1,1,0.64,0.6061,0.65,0.194,304.0,257.0,298.0,378.0,286.3333333333333,270.625,4.0,720.4775038462291
2012-03-22 17:00:00,2,1,3,17,0,4,1,1,0.66,0.6212,0.65,0.1642,425.0,304.0,257.0,729.0,328.6666666666667,272.5833333333333,4.0,832.915979986842
2012-03-22 18:00:00,2,1,3,18,0,4,1,1,0.66,0.6212,0.65,0.1642,810.0,425.0,304.0,779.0,513.0,275.9583333333333,4.0,736.3614870544502
2012-03-22 19:00:00,2,1,3,19,0,4,1,1,0.66,0.6212,0.61,0.0,801.0,810.0,425.0,582.0,678.6666666666666,276.875,4.0,543.7630622875037
2012-03-22 20:00:00,2,1,3,20,0,4,1,1,0.62,0.5909,0.73,0.2836,586.0,801.0,810.0,374.0,732.3333333333334,277.0416666666667,4.0,333.00997814403087
2012-03-22 21:00:00,2,1,3,21,0,4,1,1,0.58,0.5455,0.78,0.1642,424.0,586.0,801.0,251.0,603.6666666666666,279.125,4.0,240.33233675019994
2012-03-22 22:00:00,2,1,3,22,0,4,1,1,0.56,0.5303,0.83,0.194,374.0,424.0,586.0,197.0,461.3333333333333,284.25,3.0,151.59446389498245
2012-03-22 23:00:00,2,1,3,23,0,4,1,1,0.56,0.5303,0.83,0.0896,220.0,374.0,424.0,125.0,339.3333333333333,285.2083333333333,2.0,0.0
2012-03-23 00:00:00,2,1,3,0,0,5,1,1,0.56,0.5303,0.83,0.0,151.0,220.0,374.0,41.0,248.33333333333334,286.2916666666667,2.0,232.89212315839865
2012-03-23 01:00:00,2,1,3,1,0,5,1,1,0.54,0.5152,0.88,0.0,95.0,151.0,220.0,30.0,155.33333333333334,288.5416666666667,1.0,0.0
2012-03-23 02:00:00,2,1,3,2,0,5,1,1,0.54,0.5152,0.88,0.0896,50.0,95.0,151.0,6.0,98.66666666666667,289.375,1.0,0.0
2012-03-23 03:00:00,2,1,3,3,0,5,1,1,0.52,0.5,0.88,0.1045,32.0,50.0,95.0,7.0,59.0,290.4583333333333,0.0,95.25276056466011
2012-03-23 04:00:00,2,1,3,4,0,5,1,2,0.5,0.4848,0.94,0.1045,10.0,32.0,50.0,6.0,30.666666666666668,290.5833333333333,0.0,0.0
2012-03-23 05:00:00,2,1,3,5,0,5,1,2,0.5,0.4848,0.94,0.0,3.0,10.0,32.0,34.0,15.0,290.4583333333333,1.0,137.95678212957267
2012-03-23 06:00:00,2,1,3,6,0,5,1,2,0.5,0.4848,0.88,0.0,34.0,3.0,10.0,136.0,15.666666666666666,290.4583333333333,2.0,292.3563276105185
2012-03-23 07:00:00,2,1,3,7,0,5,1,2,0.5,0.4848,0.93,0.1343,116.0,34.0,3.0,361.0,51.0,289.625,4.0,648.2595975785688
2012-03-23 08:00:00,2,1,3,8,0,5,1,2,0.5,0.4848,0.94,0.1343,346.0,116.0,34.0,649.0,165.33333333333334,289.0,4.0,387.39784528278227
2012-03-23 09:00:00,2,1,3,9,0,5,1,2,0.52,0.5,0.9,0.0896,662.0,346.0,116.0,318.0,374.6666666666667,289.5416666666667,4.0,387.43229718250893
2012-03-23 10:00:00,2,1,3,10,0,5,1,2,0.56,0.5303,0.88,0.1045,380.0,662.0,346.0,142.0,462.6666666666667,292.125,3.0,541.6101054196126
2012-03-23 11:00:00,2,1,3,11,0,5,1,2,0.62,0.5909,0.73,0.1045,275.0,380.0,662.0,219.0,439.0,297.6666666666667,4.0,314.7095221497406
2012-03-23 12:00:00,2,1,3,12,0,5,1,2,0.66,0.6212,0.61,0.2239,318.0,275.0,380.0,272.0,324.3333333333333,301.7916666666667,4.0,466.98571277594385
2012-03-23 13:00:00,2,1,3,13,0,5,1,2,0.7,0.6515,0.48,0.0,471.0,318.0,275.0,298.0,354.6666666666667,310.0833333333333,4.0,558.7361522774245
2012-03-23 14:00:00,2,1,3,14,0,5,1,2,0.72,0.6515,0.42,0.1045,428.0,471.0,318.0,257.0,405.6666666666667,315.5,4.0,403.48478193266436
2012-03-23 15:00:00,2,1,3,15,0,5,1,2,0.72,0.6515,0.42,0.1343,432.0,428.0,471.0,304.0,443.6666666666667,322.7916666666667,4.0,738.2149518136648
2012-03-23 16:00:00,2,1,3,16,0,5,1,2,0.72,0.6515,0.42,0.1642,472.0,432.0,428.0,425.0,444.0,329.7916666666667,4.0,534.1144749520727
2012-03-23 17:00:00,2,1,3,17,0,5,1,2,0.72,0.6515,0.42,0.1642,589.0,472.0,432.0,810.0,497.6666666666667,336.625,4.0,966.7239323071364
2012-03-23 18:00:00,2,1,3,18,0,5,1,1,0.7,0.6364,0.45,0.1642,957.0,589.0,472.0,801.0,672.6666666666666,342.75,4.0,667.849930898657
2012-03-23 19:00:00,2,1,3,19,0,5,1,1,0.66,0.6212,0.5,0.194,830.0,957.0,589.0,586.0,792.0,343.9583333333333,4.0,400.9454661069102
2012-03-23 20:00:00,2,1,3,20,0,5,1,1,0.66,0.6212,0.47,0.1343,686.0,830.0,957.0,424.0,824.3333333333334,348.125,4.0,271.8484550166865
2012-03-23 21:00:00,2,1,3,21,0,5,1,1,0.62,0.6212,0.53,0.1045,445.0,686.0,830.0,374.0,653.6666666666666,349.0,3.0,413.0934607990912
2012-03-23 22:00:00,2,1,3,22,0,5,1,1,0.6,0.6061,0.64,0.2836,284.0,445.0,686.0,220.0,471.6666666666667,345.25,3.0,123.01239965818377
2012-03-23 23:00:00,2,1,3,23,0,5,1,1,0.6,0.5909,0.69,0.2537,271.0,284.0,445.0,151.0,333.3333333333333,347.375,3.0,0.0
2012-03-24 00:00:00,2,1,3,0,0,6,0,1,0.58,0.5455,0.68,0.0,176.0,271.0,284.0,95.0,243.66666666666666,348.4166666666667,2.0,0.0
2012-03-24 01:00:00,2,1,3,1,0,6,0,1,0.56,0.5303,0.73,0.0896,156.0,176.0,271.0,50.0,201.0,350.9583333333333,2.0,0.0
2012-03-24 02:00:00,2,1,3,2,0,6,0,1,0.54,0.5152,0.77,0.1045,128.0,156.0,176.0,32.0,153.33333333333334,354.2083333333333,1.0,0.0
2012-03-24 03:00:00,2,1,3,3,0,6,0,1,0.54,0.5152,0.77,0.1045,69.0,128.0,156.0,10.0,117.66666666666667,355.75,1.0,0.0
2012-03-24 04:00:00,2,1,3,4,0,6,0,1,0.52,0.5,0.83,0.0896,32.0,69.0,128.0,3.0,76.33333333333333,356.6666666666667,0.0,58.35821066903645
2012-03-24 05:00:00,2,1,3,5,0,6,0,2,0.52,0.5,0.83,0.1642,7.0,32.0,69.0,34.0,36.0,356.8333333333333,0.0,0.0
2012-03-24 06:00:00,2,1,3,6,0,6,0,2,0.52,0.5,0.83,0.1642,4.0,7.0,32.0,116.0,14.333333333333334,355.5833333333333,1.0,77.99405271467869
2012-03-24 07:00:00,2,1,3,7,0,6,0,2,0.5,0.4848,0.88,0.1343,28.0,4.0,7.0,346.0,13.0,351.9166666666667,1.0,61.413641620911974
2012-03-24 08:00:00,2,1,3,8,0,6,0,2,0.5,0.4848,0.94,0.194,70.0,28.0,4.0,662.0,34.0,340.4166666666667,2.0,229.69604515518316
2012-03-24 09:00:00,2,1,3,9,0,6,0,2,0.52,0.5,0.83,0.1343,154.0,70.0,28.0,380.0,84.0,319.25,3.0,297.642213066594
2012-03-24 10:00:00,2,1,3,10,0,6,0,2,0.52,0.5,0.88,0.194,249.0,154.0,70.0,275.0,157.66666666666666,313.7916666666667,4.0,281.52638626830503
2012-03-24 11:00:00,2,1,3,11,0,6,0,2,0.5,0.4848,0.94,0.194,345.0,249.0,154.0,318.0,249.33333333333334,316.7083333333333,3.0,186.24003220482686
2012-03-24 12:00:00,2,1,3,12,0,6,0,3,0.52,0.5,0.94,0.2239,273.0,345.0,249.0,471.0,289.0,314.8333333333333,3.0,297.06915332261406
2012-03-24 13:00:00,2,1,3,13,0,6,0,3,0.52,0.5,0.94,0.2537,183.0,273.0,345.0,428.0,267.0,302.8333333333333,3.0,183.75298558386746
2012-03-24 14:00:00,2,1,3,14,0,6,0,3,0.52,0.5,0.88,0.3582,196.0,183.0,273.0,432.0,217.33333333333334,293.1666666666667,3.0,340.81970294704814
2012-03-24 15:00:00,2,1,3,15,0,6,0,3,0.5,0.4848,0.94,0.4179,223.0,196.0,183.0,472.0,200.66666666666666,284.4583333333333,3.0,171.01318387126045
2012-03-24 16:00:00,2,1,3,16,0,6,0,3,0.5,0.4848,0.94,0.2985,290.0,223.0,196.0,589.0,236.33333333333334,276.875,3.0,190.15729680463886
2012-03-24 17:00:00,2,1,3,17,0,6,0,3,0.5,0.4848,0.88,0.2239,177.0,290.0,223.0,957.0,230.0,259.7083333333333,2.0,229.18686527053484
2012-03-24 18:00:00,2,1,3,18,0,6,0,3,0.46,0.4545,0.94,0.2239,115.0,177.0,290.0,830.0,194.0,224.625,2.0,331.9774897807507
2012-03-24 19:00:00,2,1,3,19,0,6,0,3,0.46,0.4545,0.94,0.1343,137.0,115.0,177.0,686.0,143.0,195.75,2.0,106.00336331475228
2012-03-24 20:00:00,2,1,3,20,0,6,0,3,0.44,0.4394,1.0,0.194,133.0,137.0,115.0,445.0,128.33333333333334,172.70833333333334,2.0,177.2712431897294
2012-03-24 21:00:00,2,1,3,21,0,6,0,3,0.44,0.4394,1.0,0.194,111.0,133.0,137.0,284.0,127.0,158.79166666666666,2.0,34.3190477843019
2012-03-24 22:00:00,2,1,3,22,0,6,0,3,0.44,0.4394,1.0,0.2537,104.0,111.0,133.0,271.0,116.0,151.29166666666666,1.0,0.0
2012-03-24 23:00:00,2,1,3,23,0,6,0,2,0.44,0.4394,0.94,0.2836,83.0,104.0,111.0,176.0,99.33333333333333,143.45833333333334,2.0,73.65299790398102
2012-03-25 00:00:00,2,1,3,0,0,0,0,2,0.44,0.4394,0.94,0.2836,105.0,83.0,104.0,156.0,97.33333333333333,140.5,1.0,150.058466664048
2012-03-25 01:00:00,2,1,3,1,0,0,0,2,0.42,0.4242,1.0,0.2537,80.0,105.0,83.0,128.0,89.33333333333333,137.33333333333334,1.0,189.00158505723837
2012-03-25 02:00:00,2,1,3,2,0,0,0,3,0.42,0.4242,1.0,0.2985,89.0,80.0,105.0,69.0,91.33333333333333,135.70833333333334,1.0,30.418878492374184
2012-03-25 03:00:00,2,1,3,3,0,0,0,3,0.42,0.4242,0.94,0.2985,35.0,89.0,80.0,32.0,68.0,134.29166666666666,0.0,28.52068110962848
2012-03-25 04:00:00,2,1,3,4,0,0,0,2,0.42,0.4242,0.94,0.3284,18.0,35.0,89.0,7.0,47.333333333333336,133.70833333333334,0.0,0.0
2012-03-25 05:00:00,2,1,3,5,0,0,0,2,0.4,0.4091,1.0,0.2537,8.0,18.0,35.0,4.0,20.333333333333332,133.75,0.0,230.0067687423037
2012-03-25 06:00:00,2,1,3,6,0,0,0,2,0.4,0.4091,1.0,0.2537,6.0,8.0,18.0,28.0,10.666666666666666,133.83333333333334,0.0,0.0
2012-03-25 07:00:00,2,1,3,7,0,0,0,2,0.4,0.4091,0.94,0.3284,18.0,6.0,8.0,70.0,10.666666666666666,133.41666666666666,1.0,86.29394051066372
2012-03-25 08:00:00,2,1,3,8,0,0,0,2,0.4,0.4091,0.94,0.3284,39.0,18.0,6.0,154.0,21.0,132.125,1.0,207.38931790719909
2012-03-25 09:00:00,2,1,3,9,0,0,0,2,0.4,0.4091,0.94,0.2537,89.0,39.0,18.0,249.0,48.666666666666664,129.41666666666666,2.0,197.50411060302486
2012-03-25 10:00:00,2,1,3,10,0,0,0,2,0.4,0.4091,0.87,0.3284,118.0,89.0,39.0,345.0,82.0,123.95833333333333,3.0,393.1780477516519
2012-03-25 11:00:00,2,1,3,11,0,0,0,2,0.4,0.4091,0.94,0.2537,250.0,118.0,89.0,273.0,152.33333333333334,120.0,4.0,127.9480587874964
2012-03-25 12:00:00,2,1,3,12,0,0,0,2,0.4,0.4091,0.94,0.2239,323.0,250.0,118.0,183.0,230.33333333333334,122.08333333333333,4.0,333.84828749136324
2012-03-25 13:00:00,2,1,3,13,0,0,0,2,0.42,0.4242,0.88,0.1642,360.0,323.0,250.0,196.0,311.0,129.45833333333334,4.0,495.7655909806038
2012-03-25 14:00:00,2,1,3,14,0,0,0,2,0.44,0.4394,0.88,0.1642,367.0,360.0,323.0,223.0,350.0,136.58333333333334,4.0,7.914545856702432
2012-03-25 15:00:00,2,1,3,15,0,0,0,2,0.44,0.4394,0.88,0.194,414.0,367.0,360.0,290.0,380.3333333333333,144.54166666666666,4.0,261.7894938128426
2012-03-25 16:00:00,2,1,3,16,0,0,0,1,0.48,0.4697,0.77,0.0,421.0,414.0,367.0,177.0,400.6666666666667,150.0,4.0,452.92604974654404
2012-03-25 17:00:00,2,1,3,17,0,0,0,1,0.5,0.4848,0.72,0.0896,492.0,421.0,414.0,115.0,442.3333333333333,163.125,4.0,245.52958904079694
2012-03-25 18:00:00,2,1,3,18,0,0,0,1,0.5,0.4848,0.72,0.0896,419.0,492.0,421.0,137.0,444.0,175.79166666666666,4.0,283.5495258450734
2012-03-25 19:00:00,2,1,3,19,0,0,0,1,0.5,0.4848,0.72,0.2537,491.0,419.0,492.0,133.0,467.3333333333333,190.54166666666666,4.0,386.59820251497257
2012-03-25 20:00:00,2,1,3,20,0,0,0,1,0.48,0.4697,0.77,0.2239,375.0,491.0,419.0,111.0,428.3333333333333,200.625,3.0,0.0
2012-03-25 21:00:00,2,1,3,21,0,0,0,1,0.48,0.4697,0.77,0.1642,259.0,375.0,491.0,104.0,375.0,206.79166666666666,2.0,226.79562358207582
2012-03-25 22:00:00,2,1,3,22,0,0,0,1,0.46,0.4545,0.82,0.1343,149.0,259.0,375.0,83.0,261.0,208.66666666666666,2.0,71.99491474068111
2012-03-25 23:00:00,2,1,3,23,0,0,0,1,0.48,0.4697,0.82,0.1343,111.0,149.0,259.0,105.0,173.0,209.83333333333334,1.0,22.121640044502975
2012-03-26 00:00:00,2,1,3,0,0,1,1,2,0.48,0.4697,0.82,0.1642,65.0,111.0,149.0,80.0,108.33333333333333,208.16666666666666,1.0,0.0
2012-03-26 01:00:00,2,1,3,1,0,1,1,1,0.48,0.4697,0.82,0.2537,33.0,65.0,111.0,89.0,69.66666666666667,206.20833333333334,1.0,88.31894496759992
2012-03-26 02:00:00,2,1,3,2,0,1,1,1,0.46,0.4545,0.88,0.2239,28.0,33.0,65.0,35.0,42.0,203.66666666666666,0.0,0.0
2012-03-26 03:00:00,2,1,3,3,0,1,1,1,0.46,0.4545,0.82,0.194,20.0,28.0,33.0,18.0,27.0,203.04166666666666,0.0,0.0
2012-03-26 04:00:00,2,1,3,4,0,1,1,1,0.44,0.4394,0.82,0.1642,1.0,20.0,28.0,8.0,16.333333333333332,202.33333333333334,0.0,208.33525596179422
2012-03-26 05:00:00,2,1,3,5,0,1,1,1,0.44,0.4394,0.77,0.1642,4.0,1.0,20.0,6.0,8.333333333333334,202.16666666666666,1.0,0.0
2012-03-26 06:00:00,2,1,3,6,0,1,1,1,0.42,0.4242,0.82,0.194,36.0,4.0,1.0,18.0,13.666666666666666,203.41666666666666,2.0,277.1255394394296
2012-03-26 07:00:00,2,1,3,7,0,1,1,1,0.44,0.4394,0.72,0.194,117.0,36.0,4.0,39.0,52.333333333333336,207.54166666666666,4.0,462.7533765003203
2012-03-26 08:00:00,2,1,3,8,0,1,1,1,0.44,0.4394,0.62,0.2239,370.0,117.0,36.0,89.0,174.33333333333334,221.33333333333334,4.0,78.20366214833507
2012-03-26 09:00:00,2,1,3,9,0,1,1,1,0.46,0.4545,0.47,0.2836,657.0,370.0,117.0,118.0,381.3333333333333,245.0,3.0,126.14060535737582
2012-03-26 10:00:00,2,1,3,10,0,1,1,1,0.5,0.4848,0.36,0.5821,282.0,657.0,370.0,250.0,436.3333333333333,251.83333333333334,2.0,239.29215293151583
2012-03-26 11:00:00,2,1,3,11,0,1,1,1,0.48,0.4697,0.31,0.5821,153.0,282.0,657.0,323.0,364.0,247.79166666666666,3.0,238.23692623040733
2012-03-26 12:00:00,2,1,3,12,0,1,1,1,0.48,0.4697,0.33,0.5224,178.0,153.0,282.0,360.0,204.33333333333334,241.75,3.0,237.84348578033527
2012-03-26 13:00:00,2,1,3,13,0,1,1,1,0.48,0.4697,0.29,0.6866,279.0,178.0,153.0,367.0,203.33333333333334,238.375,4.0,211.2051907740594
2012-03-26 14:00:00,2,1,3,14,0,1,1,1,0.48,0.4697,0.33,0.4478,301.0,279.0,178.0,414.0,252.66666666666666,235.625,3.0,332.0084820365223
2012-03-26 15:00:00,2,1,3,15,0,1,1,1,0.48,0.4697,0.29,0.6119,217.0,301.0,279.0,421.0,265.6666666666667,227.41666666666666,3.0,177.73578298840636
2012-03-26 16:00:00,2,1,3,16,0,1,1,1,0.48,0.4697,0.25,0.6418,223.0,217.0,301.0,492.0,247.0,219.16666666666666,4.0,805.4611630829818
2012-03-26 17:00:00,2,1,3,17,0,1,1,1,0.46,0.4545,0.24,0.4478,305.0,223.0,217.0,419.0,248.33333333333334,211.375,4.0,535.4266046450168
2012-03-26 18:00:00,2,1,3,18,0,1,1,1,0.44,0.4394,0.26,0.4478,664.0,305.0,223.0,491.0,397.3333333333333,221.58333333333334,4.0,370.4130453452351
2012-03-26 19:00:00,2,1,3,19,0,1,1,1,0.42,0.4242,0.24,0.3582,684.0,664.0,305.0,375.0,551.0,229.625,4.0,339.65533721346577
2012-03-26 20:00:00,2,1,3,20,0,1,1,1,0.4,0.4091,0.26,0.5224,458.0,684.0,664.0,259.0,602.0,233.08333333333334,3.0,191.4814731074834
2012-03-26 21:00:00,2,1,3,21,0,1,1,1,0.38,0.3939,0.25,0.4925,221.0,458.0,684.0,149.0,454.3333333333333,231.5,3.0,105.02958179385085
2012-03-26 22:00:00,2,1,3,22,0,1,1,1,0.36,0.3333,0.25,0.3582,186.0,221.0,458.0,111.0,288.3333333333333,233.04166666666666,2.0,0.0
2012-03-26 23:00:00,2,1,3,23,0,1,1,1,0.34,0.2879,0.25,0.5224,93.0,186.0,221.0,65.0,166.66666666666666,232.29166666666666,1.0,69.17288030522221
2012-03-27 00:00:00,2,1,3,0,0,2,1,1,0.32,0.2879,0.26,0.5224,48.0,93.0,186.0,33.0,109.0,231.58333333333334,0.0,141.77205317314568
2012-03-27 01:00:00,2,1,3,1,0,2,1,1,0.3,0.2727,0.26,0.4627,10.0,48.0,93.0,28.0,50.333333333333336,230.625,0.0,0.0
2012-03-27 02:00:00,2,1,3,2,0,2,1,1,0.26,0.2273,0.3,0.2985,5.0,10.0,48.0,20.0,21.0,229.66666666666666,0.0,123.04696485702813
2012-03-27 03:00:00,2,1,3,3,0,2,1,1,0.26,0.2273,0.3,0.3284,7.0,5.0,10.0,1.0,7.333333333333333,229.125,0.0,0.0
2012-03-27 04:00:00,2,1,3,4,0,2,1,1,0.24,0.2121,0.32,0.3582,4.0,7.0,5.0,4.0,5.333333333333333,229.25,0.0,0.0
2012-03-27 05:00:00,2,1,3,5,0,2,1,1,0.22,0.2121,0.37,0.2836,3.0,4.0,7.0,36.0,4.666666666666667,229.20833333333334,0.0,81.79227025570604
2012-03-27 06:00:00,2,1,3,6,0,2,1,1,0.22,0.2273,0.37,0.194,17.0,3.0,4.0,117.0,8.0,228.41666666666666,2.0,334.91697138620594
2012-03-27 07:00:00,2,1,3,7,0,2,1,1,0.22,0.2273,0.37,0.194,101.0,17.0,3.0,370.0,40.333333333333336,227.75,3.0,639.6664539952056
2012-03-27 08:00:00,2,1,3,8,0,2,1,1,0.22,0.2121,0.37,0.2985,286.0,101.0,17.0,657.0,134.66666666666666,224.25,4.0,272.6383876434552
2012-03-27 09:00:00,2,1,3,9,0,2,1,1,0.24,0.2273,0.38,0.194,581.0,286.0,101.0,282.0,322.6666666666667,221.08333333333334,3.0,119.49639217324116
2012-03-27 10:00:00,2,1,3,10,0,2,1,1,0.26,0.2576,0.35,0.2239,267.0,581.0,286.0,153.0,378.0,220.45833333333334,2.0,303.7785468251977
2012-03-27 11:00:00,2,1,3,11,0,2,1,1,0.3,0.303,0.31,0.1642,138.0,267.0,581.0,178.0,328.6666666666667,219.83333333333334,2.0,318.7520582610302
2012-03-27 12:00:00,2,1,3,12,0,2,1,1,0.32,0.3182,0.31,0.1642,175.0,138.0,267.0,279.0,193.33333333333334,219.70833333333334,3.0,98.53881578091247
2012-03-27 13:00:00,2,1,3,13,0,2,1,1,0.36,0.3485,0.27,0.0,220.0,175.0,138.0,301.0,177.66666666666666,217.25,3.0,80.17192299715195
2012-03-27 14:00:00,2,1,3,14,0,2,1,1,0.4,0.4091,0.24,0.1343,211.0,220.0,175.0,217.0,202.0,213.5,3.0,262.1077219488591
2012-03-27 15:00:00,2,1,3,15,0,2,1,1,0.42,0.4242,0.2,0.0,184.0,211.0,220.0,223.0,205.0,212.125,3.0,126.95538696257628
2012-03-27 16:00:00,2,1,3,16,0,2,1,1,0.42,0.4242,0.2,0.0,200.0,184.0,211.0,305.0,198.33333333333334,211.16666666666666,4.0,557.9079120770546
2012-03-27 17:00:00,2,1,3,17,0,2,1,1,0.44,0.4394,0.16,0.0,305.0,200.0,184.0,664.0,229.66666666666666,211.16666666666666,4.0,585.3879120761328
2012-03-27 18:00:00,2,1,3,18,0,2,1,1,0.42,0.4242,0.17,0.0896,614.0,305.0,200.0,684.0,373.0,209.08333333333334,4.0,300.78267020996054
2012-03-27 19:00:00,2,1,3,19,0,2,1,1,0.42,0.4242,0.17,0.0,644.0,614.0,305.0,458.0,521.0,207.41666666666666,4.0,484.9537020544249
2012-03-27 20:00:00,2,1,3,20,0,2,1,1,0.42,0.4242,0.17,0.0896,417.0,644.0,614.0,221.0,558.3333333333334,205.70833333333334,3.0,244.92933097782543
2012-03-27 21:00:00,2,1,3,21,0,2,1,1,0.36,0.3485,0.37,0.1642,294.0,417.0,644.0,186.0,451.6666666666667,208.75,3.0,35.165140518925014
2012-03-27 22:00:00,2,1,3,22,0,2,1,1,0.36,0.3485,0.37,0.1343,221.0,294.0,417.0,93.0,310.6666666666667,210.20833333333334,2.0,0.0
2012-03-27 23:00:00,2,1,3,23,0,2,1,1,0.36,0.3485,0.37,0.194,134.0,221.0,294.0,48.0,216.33333333333334,211.91666666666666,1.0,0.0
2012-03-28 00:00:00,2,1,3,0,0,3,1,1,0.36,0.3333,0.4,0.2836,64.0,134.0,221.0,10.0,139.66666666666666,212.58333333333334,1.0,60.66460992499507
2012-03-28 01:00:00,2,1,3,1,0,3,1,1,0.36,0.3333,0.46,0.2985,30.0,64.0,134.0,5.0,76.0,213.41666666666666,0.0,0.0
2012-03-28 02:00:00,2,1,3,2,0,3,1,1,0.34,0.303,0.49,0.2985,8.0,30.0,64.0,7.0,34.0,213.54166666666666,0.0,0.0
2012-03-28 03:00:00,2,1,3,3,0,3,1,1,0.34,0.303,0.42,0.3284,3.0,8.0,30.0,4.0,13.666666666666666,213.375,0.0,0.0
2012-03-28 04:00:00,2,1,3,4,0,3,1,1,0.36,0.3333,0.43,0.2985,5.0,3.0,8.0,3.0,5.333333333333333,213.41666666666666,0.0,0.0
2012-03-28 05:00:00,2,1,3,5,0,3,1,1,0.36,0.3333,0.43,0.2985,1.0,5.0,3.0,17.0,3.0,213.33333333333334,1.0,163.5565212407626
2012-03-28 06:00:00,2,1,3,6,0,3,1,1,0.36,0.3333,0.46,0.3582,40.0,1.0,5.0,101.0,15.333333333333334,214.29166666666666,2.0,421.96095141006134
2012-03-28 07:00:00,2,1,3,7,0,3,1,1,0.36,0.3333,0.46,0.3284,115.0,40.0,1.0,286.0,52.0,214.875,4.0,737.9822209062289
